POST_TR_SGP_TABLE_RegistrationNO,PaperCode,CA1,CA2,POST_TR_TR_MSE,IA_TOTAL,POST_TR_TR_ESE,ExamHeld,ExamName,College_Code,Course_Code,Semester
16106107009,041301P,4,4,7,15,29,2017,3rdSem,107,106,3
16106107009,41302,4,4,7,15,34,2017,3rdSem,107,106,3
16106107009,041302P,4,5,7,16,27,2017,3rdSem,107,106,3
16106107009,51301,5,5,14,24,20,2017,3rdSem,107,106,3
16106107009,051301P,4,5,8,17,26,2017,3rdSem,107,106,3
16106107009,211303,4,4,3,11,50,2017,3rdSem,107,106,3
16106107009,241301,4,5,6,15,49,2017,3rdSem,107,106,3
16106107009,241306,4,4,9,17,29,2017,3rdSem,107,106,3
16106107010,41301,5,5,20,30,47,2017,3rdSem,107,106,3
16106107010,041301P,5,5,9,19,27,2017,3rdSem,107,106,3
16106107010,41302,5,5,17,27,52,2017,3rdSem,107,106,3
16106107010,041302P,5,5,9,19,27,2017,3rdSem,107,106,3
16106107010,51301,5,5,16,26,42,2017,3rdSem,107,106,3
16106107010,051301P,5,5,9,19,28,2017,3rdSem,107,106,3
16106107010,211303,5,4,12,21,57,2017,3rdSem,107,106,3
16106107010,241301,5,5,18,28,59,2017,3rdSem,107,106,3
16106107010,241306,5,5,16,26,48,2017,3rdSem,107,106,3
16106107011,41301,5,5,15,25,9,2017,3rdSem,107,106,3
16106107011,041301P,5,5,8,18,27,2017,3rdSem,107,106,3
16106107011,41302,5,5,13,23,52,2017,3rdSem,107,106,3
16106107011,041302P,5,5,8,18,27,2017,3rdSem,107,106,3
16106107011,51301,5,5,18,28,34,2017,3rdSem,107,106,3
16106107011,051301P,4,5,9,18,26,2017,3rdSem,107,106,3
16106107011,211303,4,5,12,21,56,2017,3rdSem,107,106,3
16106107011,241301,5,5,15,25,61,2017,3rdSem,107,106,3
16106107011,241306,5,5,10,20,41,2017,3rdSem,107,106,3
16106107012,41301,5,5,16,26,31,2017,3rdSem,107,106,3
16106107012,041301P,5,5,8,18,27,2017,3rdSem,107,106,3
16106107012,41302,5,5,15,25,41,2017,3rdSem,107,106,3
16106107012,041302P,5,5,8,18,27,2017,3rdSem,107,106,3
16106107012,51301,5,5,16,26,40,2017,3rdSem,107,106,3
16106107012,051301P,5,5,9,19,25,2017,3rdSem,107,106,3
16106107012,211303,4,5,8,17,51,2017,3rdSem,107,106,3
16106107012,241301,5,5,15,25,62,2017,3rdSem,107,106,3
16106107012,241306,4,5,10,19,50,2017,3rdSem,107,106,3
16106107013,41301,5,5,17,27,29,2017,3rdSem,107,106,3
16106107013,041301P,5,5,8,18,27,2017,3rdSem,107,106,3
16106107013,41302,5,5,11,21,48,2017,3rdSem,107,106,3
16106107013,041302P,5,5,9,19,23,2017,3rdSem,107,106,3
16106107013,51301,5,5,16,26,57,2017,3rdSem,107,106,3
16106107013,051301P,5,5,9,19,29,2017,3rdSem,107,106,3
16106107013,211303,5,4,12,21,53,2017,3rdSem,107,106,3
16106107013,241301,5,5,12,22,55,2017,3rdSem,107,106,3
16106107013,241306,4,4,13,21,37,2017,3rdSem,107,106,3
16106107014,41301,5,4,13,22,23,2017,3rdSem,107,106,3
16106107014,041301P,5,4,7,16,27,2017,3rdSem,107,106,3
16106107014,41302,5,5,8,18,43,2017,3rdSem,107,106,3
16106107014,041302P,5,5,9,19,26,2017,3rdSem,107,106,3
16106107014,51301,5,5,13,23,30,2017,3rdSem,107,106,3
16106107014,051301P,4,5,8,17,22,2017,3rdSem,107,106,3
16106107014,211303,4,4,4,12,52,2017,3rdSem,107,106,3
16106107014,241301,5,5,4,14,62,2017,3rdSem,107,106,3
16106107014,241306,4,4,8,16,36,2017,3rdSem,107,106,3
16106107015,41301,5,4,13,22,26,2017,3rdSem,107,106,3
16106107015,041301P,5,4,7,16,27,2017,3rdSem,107,106,3
16106107015,41302,5,5,7,17,23,2017,3rdSem,107,106,3
16106107015,041302P,5,5,8,18,24,2017,3rdSem,107,106,3
16106107015,51301,5,5,10,20,34,2017,3rdSem,107,106,3
16106107015,051301P,4,4,8,16,25,2017,3rdSem,107,106,3
16106107015,211303,5,4,12,21,58,2017,3rdSem,107,106,3
16106107015,241301,4,5,12,21,54,2017,3rdSem,107,106,3
16106107015,241306,4,4,9,17,33,2017,3rdSem,107,106,3
16106107016,41301,5,5,15,25,7,2017,3rdSem,107,106,3
16106107016,041301P,5,5,8,18,26,2017,3rdSem,107,106,3
16106107016,41302,5,5,7,17,40,2017,3rdSem,107,106,3
16106107016,041302P,5,5,9,19,24,2017,3rdSem,107,106,3
16106107016,51301,5,5,11,21,16,2017,3rdSem,107,106,3
16106107016,051301P,5,4,8,17,20,2017,3rdSem,107,106,3
16106107016,211303,4,4,2,10,36,2017,3rdSem,107,106,3
16106107016,241301,4,5,8,17,41,2017,3rdSem,107,106,3
16106107016,241306,4,4,9,17,30,2017,3rdSem,107,106,3
16106107017,41301,5,4,12,21,30,2017,3rdSem,107,106,3
16106107017,041301P,5,4,7,16,27,2017,3rdSem,107,106,3
16106107017,41302,5,5,6,16,34,2017,3rdSem,107,106,3
16106107017,041302P,5,5,9,19,25,2017,3rdSem,107,106,3
16106107017,51301,5,5,12,22,31,2017,3rdSem,107,106,3
16106107017,051301P,4,5,8,17,24,2017,3rdSem,107,106,3
16106107017,211303,4,5,11,20,48,2017,3rdSem,107,106,3
16106107017,241301,5,5,10,20,50,2017,3rdSem,107,106,3
16106107017,241306,4,4,10,18,26,2017,3rdSem,107,106,3
16106107018,41301,5,5,15,25,30,2017,3rdSem,107,106,3
16106107018,041301P,5,5,8,18,29,2017,3rdSem,107,106,3
16106107018,41302,4,5,10,19,46,2017,3rdSem,107,106,3
16106107018,041302P,4,5,7,16,27,2017,3rdSem,107,106,3
16106107018,51301,5,5,13,23,52,2017,3rdSem,107,106,3
16106107018,051301P,4,5,9,18,26,2017,3rdSem,107,106,3
16106107018,211303,4,4,3,11,47,2017,3rdSem,107,106,3
16106107018,241301,5,5,17,27,57,2017,3rdSem,107,106,3
16106107018,241306,4,4,14,22,32,2017,3rdSem,107,106,3
16106107019,41301,3,3,11,17,33,2017,3rdSem,107,106,3
16106107019,041301P,4,3,7,14,27,2017,3rdSem,107,106,3
16106107019,41302,4,5,8,17,50,2017,3rdSem,107,106,3
16106107019,041302P,4,5,8,17,28,2017,3rdSem,107,106,3
16106107019,51301,5,5,6,16,38,2017,3rdSem,107,106,3
16106107019,051301P,4,4,8,16,26,2017,3rdSem,107,106,3
16106107019,211303,4,5,7,16,57,2017,3rdSem,107,106,3
16106107019,241301,4,4,9,17,58,2017,3rdSem,107,106,3
16106107019,241306,4,3,9,16,34,2017,3rdSem,107,106,3
16106107020,41301,5,5,17,27,31,2017,3rdSem,107,106,3
16106107020,041301P,5,5,8,18,27,2017,3rdSem,107,106,3
16106107020,41302,5,5,10,20,56,2017,3rdSem,107,106,3
16106107020,041302P,5,5,8,18,27,2017,3rdSem,107,106,3
16106107020,51301,5,5,17,27,48,2017,3rdSem,107,106,3
16106107020,051301P,4,5,10,19,27,2017,3rdSem,107,106,3
16106107020,211303,5,4,12,21,59,2017,3rdSem,107,106,3
16106107020,241301,5,5,17,27,60,2017,3rdSem,107,106,3
16106107020,241306,5,5,14,24,43,2017,3rdSem,107,106,3
16106107022,41301,5,4,15,24,34,2017,3rdSem,107,106,3
16106107022,041301P,5,4,8,17,27,2017,3rdSem,107,106,3
16106107022,41302,5,5,15,25,46,2017,3rdSem,107,106,3
16106107022,041302P,5,5,9,19,27,2017,3rdSem,107,106,3
16106107022,51301,5,5,13,23,47,2017,3rdSem,107,106,3
16106107022,051301P,5,5,7,17,26,2017,3rdSem,107,106,3
16106107022,211303,5,4,10,19,49,2017,3rdSem,107,106,3
16106107022,241301,5,5,4,14,62,2017,3rdSem,107,106,3
16106107022,241306,4,4,9,17,38,2017,3rdSem,107,106,3
16106107023,41301,5,5,16,26,28,2017,3rdSem,107,106,3
16106107023,041301P,5,5,8,18,27,2017,3rdSem,107,106,3
16106107023,41302,5,5,12,22,57,2017,3rdSem,107,106,3
16106107023,041302P,5,5,9,19,27,2017,3rdSem,107,106,3
16106107023,51301,5,5,16,26,43,2017,3rdSem,107,106,3
16106107023,051301P,5,5,9,19,26,2017,3rdSem,107,106,3
16106107023,211303,4,5,12,21,41,2017,3rdSem,107,106,3
16106107023,241301,5,5,11,21,56,2017,3rdSem,107,106,3
16106107023,241306,5,5,13,23,31,2017,3rdSem,107,106,3
16106107024,41301,5,4,14,23,13,2017,3rdSem,107,106,3
16106107024,041301P,5,4,7,16,27,2017,3rdSem,107,106,3
16106107024,41302,5,5,15,25,36,2017,3rdSem,107,106,3
16106107024,041302P,5,5,8,18,26,2017,3rdSem,107,106,3
16106107024,51301,5,5,14,24,15,2017,3rdSem,107,106,3
16106107024,051301P,5,4,8,17,23,2017,3rdSem,107,106,3
16106107024,211303,5,4,13,22,38,2017,3rdSem,107,106,3
16106107024,241301,5,5,6,16,60,2017,3rdSem,107,106,3
16106107024,241306,4,4,9,17,35,2017,3rdSem,107,106,3
16106107025,41301,5,5,16,26,28,2017,3rdSem,107,106,3
16106107025,041301P,5,5,8,18,26,2017,3rdSem,107,106,3
16106107025,41302,5,5,11,21,51,2017,3rdSem,107,106,3
16106107025,041302P,5,5,9,19,20,2017,3rdSem,107,106,3
16106107025,51301,5,5,17,27,31,2017,3rdSem,107,106,3
16106107025,051301P,5,5,9,19,27,2017,3rdSem,107,106,3
16106107025,211303,4,5,12,21,49,2017,3rdSem,107,106,3
16106107025,241301,5,5,8,18,62,2017,3rdSem,107,106,3
16106107025,241306,5,5,12,22,44,2017,3rdSem,107,106,3
16106107026,41301,5,5,16,26,37,2017,3rdSem,107,106,3
16106107026,041301P,5,5,8,18,29,2017,3rdSem,107,106,3
16106107026,41302,5,5,14,24,53,2017,3rdSem,107,106,3
16106107026,041302P,5,5,8,18,28,2017,3rdSem,107,106,3
16106107026,51301,5,5,16,26,49,2017,3rdSem,107,106,3
16106107026,051301P,5,5,9,19,28,2017,3rdSem,107,106,3
16106107026,211303,4,5,10,19,37,2017,3rdSem,107,106,3
16106107026,241301,5,5,15,25,61,2017,3rdSem,107,106,3
16106107026,241306,4,5,9,18,42,2017,3rdSem,107,106,3
16106107027,41301,5,4,14,23,33,2017,3rdSem,107,106,3
16106107027,041301P,5,4,8,17,26,2017,3rdSem,107,106,3
16106107027,41302,4,5,10,19,42,2017,3rdSem,107,106,3
16106107027,041302P,4,5,8,17,25,2017,3rdSem,107,106,3
16106107027,51301,5,5,11,21,35,2017,3rdSem,107,106,3
16106107027,051301P,5,4,8,17,28,2017,3rdSem,107,106,3
16106107027,211303,5,4,10,19,43,2017,3rdSem,107,106,3
16106107027,241301,5,5,15,25,49,2017,3rdSem,107,106,3
16106107027,241306,4,4,11,19,38,2017,3rdSem,107,106,3
16106107028,41301,5,5,19,29,38,2017,3rdSem,107,106,3
16106107028,041301P,5,5,9,19,27,2017,3rdSem,107,106,3
16106107028,41302,5,5,16,26,51,2017,3rdSem,107,106,3
16106107028,041302P,5,5,8,18,27,2017,3rdSem,107,106,3
16106107028,51301,5,5,18,28,44,2017,3rdSem,107,106,3
16106107028,051301P,5,5,9,19,28,2017,3rdSem,107,106,3
16106107028,211303,5,5,15,25,57,2017,3rdSem,107,106,3
16106107028,241301,5,5,16,26,60,2017,3rdSem,107,106,3
16106107028,241306,5,5,17,27,46,2017,3rdSem,107,106,3
16106107029,41301,3,4,14,21,31,2017,3rdSem,107,106,3
16106107029,041301P,4,4,8,16,27,2017,3rdSem,107,106,3
16106107029,41302,4,5,13,22,27,2017,3rdSem,107,106,3
16106107029,041302P,4,5,7,16,25,2017,3rdSem,107,106,3
16106107029,51301,5,5,12,22,31,2017,3rdSem,107,106,3
16106107029,051301P,5,4,8,17,20,2017,3rdSem,107,106,3
16106107029,211303,4,5,12,21,53,2017,3rdSem,107,106,3
16106107029,241301,4,5,10,19,49,2017,3rdSem,107,106,3
16106107029,241306,4,4,9,17,43,2017,3rdSem,107,106,3
16106107030,41301,5,4,11,20,26,2017,3rdSem,107,106,3
16106107030,041301P,5,4,7,16,27,2017,3rdSem,107,106,3
16106107030,41302,5,5,8,18,25,2017,3rdSem,107,106,3
16106107030,041302P,5,5,9,19,23,2017,3rdSem,107,106,3
16106107030,51301,5,5,16,26,47,2017,3rdSem,107,106,3
16106107030,051301P,5,5,9,19,26,2017,3rdSem,107,106,3
16106107030,211303,4,4,6,14,41,2017,3rdSem,107,106,3
16106107030,241301,5,5,10,20,60,2017,3rdSem,107,106,3
16106107030,241306,5,5,12,22,39,2017,3rdSem,107,106,3
16106107031,41301,5,4,11,20,46,2017,3rdSem,107,106,3
16106107031,041301P,5,4,7,16,27,2017,3rdSem,107,106,3
16106107031,41302,5,5,7,17,40,2017,3rdSem,107,106,3
16106107031,041302P,5,5,9,19,27,2017,3rdSem,107,106,3
16106107031,51301,5,5,13,23,41,2017,3rdSem,107,106,3
16106107031,051301P,4,5,8,17,27,2017,3rdSem,107,106,3
16106107031,211303,4,4,7,15,47,2017,3rdSem,107,106,3
16106107031,241301,5,5,19,29,62,2017,3rdSem,107,106,3
16106107031,241306,4,5,10,19,37,2017,3rdSem,107,106,3
16106107032,41301,5,5,17,27,53,2017,3rdSem,107,106,3
16106107032,041301P,5,5,8,18,29,2017,3rdSem,107,106,3
16106107032,41302,5,5,19,29,52,2017,3rdSem,107,106,3
16106107032,041302P,5,5,8,18,26,2017,3rdSem,107,106,3
16106107032,51301,5,5,15,25,52,2017,3rdSem,107,106,3
16106107032,051301P,5,5,8,18,24,2017,3rdSem,107,106,3
16106107032,211303,5,5,16,26,49,2017,3rdSem,107,106,3
16106107032,241301,5,5,16,26,51,2017,3rdSem,107,106,3
16106107032,241306,5,4,15,24,48,2017,3rdSem,107,106,3
16106107033,41301,5,5,16,26,29,2017,3rdSem,107,106,3
16106107033,041301P,5,5,9,19,27,2017,3rdSem,107,106,3
16106107033,41302,5,5,11,21,41,2017,3rdSem,107,106,3
16106107033,041302P,5,5,8,18,28,2017,3rdSem,107,106,3
16106107033,51301,5,5,16,26,41,2017,3rdSem,107,106,3
16106107033,051301P,5,5,9,19,24,2017,3rdSem,107,106,3
16106107033,211303,5,4,10,19,38,2017,3rdSem,107,106,3
16106107033,241301,5,5,16,26,54,2017,3rdSem,107,106,3
16106107033,241306,5,4,15,24,43,2017,3rdSem,107,106,3
16106107034,41301,5,5,18,28,26,2017,3rdSem,107,106,3
16106107034,041301P,5,5,9,19,27,2017,3rdSem,107,106,3
16106107034,41302,5,5,12,22,37,2017,3rdSem,107,106,3
16106107034,041302P,5,5,8,18,23,2017,3rdSem,107,106,3
16106107034,51301,5,5,18,28,30,2017,3rdSem,107,106,3
16106107034,051301P,5,5,9,19,28,2017,3rdSem,107,106,3
16106107034,211303,4,5,14,23,39,2017,3rdSem,107,106,3
16106107034,241301,5,5,18,28,62,2017,3rdSem,107,106,3
16106107034,241306,5,5,14,24,33,2017,3rdSem,107,106,3
16106107036,41301,5,5,17,27,48,2017,3rdSem,107,106,3
16106107036,041301P,5,5,8,18,27,2017,3rdSem,107,106,3
16106107036,41302,5,5,14,24,57,2017,3rdSem,107,106,3
16106107036,041302P,5,5,9,19,27,2017,3rdSem,107,106,3
16106107036,51301,5,5,16,26,53,2017,3rdSem,107,106,3
16106107036,051301P,5,5,9,19,23,2017,3rdSem,107,106,3
16106107036,211303,5,5,16,26,65,2017,3rdSem,107,106,3
16106107036,241301,5,5,17,27,60,2017,3rdSem,107,106,3
16106107036,241306,5,4,19,28,37,2017,3rdSem,107,106,3
16106107037,41301,5,5,19,29,37,2017,3rdSem,107,106,3
16106107037,041301P,5,5,9,19,26,2017,3rdSem,107,106,3
16106107037,41302,5,5,15,25,50,2017,3rdSem,107,106,3
16106107037,041302P,5,5,9,19,27,2017,3rdSem,107,106,3
16106107037,51301,5,5,16,26,39,2017,3rdSem,107,106,3
16106107037,051301P,5,5,9,19,26,2017,3rdSem,107,106,3
16106107037,211303,5,4,11,20,57,2017,3rdSem,107,106,3
16106107037,241301,5,5,19,29,60,2017,3rdSem,107,106,3
16106107037,241306,5,5,15,25,42,2017,3rdSem,107,106,3
16106107039,41301,5,5,19,29,38,2017,3rdSem,107,106,3
16106107039,041301P,5,5,9,19,29,2017,3rdSem,107,106,3
16106107039,41302,5,5,20,30,57,2017,3rdSem,107,106,3
16106107039,041302P,5,5,8,18,27,2017,3rdSem,107,106,3
16106107039,51301,5,5,16,26,46,2017,3rdSem,107,106,3
16106107039,051301P,5,5,9,19,22,2017,3rdSem,107,106,3
16106107039,211303,4,5,12,21,55,2017,3rdSem,107,106,3
16106107039,241301,5,5,17,27,60,2017,3rdSem,107,106,3
16106107039,241306,4,4,12,20,40,2017,3rdSem,107,106,3
17106107901,41301,5,4,11,20,29,2017,3rdSem,107,106,3
17106107901,041301P,5,4,7,16,29,2017,3rdSem,107,106,3
17106107901,41302,5,5,19,29,48,2017,3rdSem,107,106,3
17106107901,041302P,5,5,9,19,29,2017,3rdSem,107,106,3
17106107901,51301,5,5,14,24,50,2017,3rdSem,107,106,3
17106107901,051301P,4,5,9,18,23,2017,3rdSem,107,106,3
17106107901,211303,4,5,14,23,63,2017,3rdSem,107,106,3
17106107901,241301,5,5,16,26,62,2017,3rdSem,107,106,3
17106107901,241306,5,5,14,24,42,2017,3rdSem,107,106,3
17106107902,41301,5,5,17,27,28,2017,3rdSem,107,106,3
17106107902,041301P,5,5,8,18,29,2017,3rdSem,107,106,3
17106107902,41302,5,5,14,24,45,2017,3rdSem,107,106,3
17106107902,041302P,5,5,9,19,27,2017,3rdSem,107,106,3
17106107902,51301,5,5,18,28,44,2017,3rdSem,107,106,3
17106107902,051301P,5,5,9,19,25,2017,3rdSem,107,106,3
17106107902,211303,5,4,13,22,51,2017,3rdSem,107,106,3
17106107902,241301,5,5,15,25,61,2017,3rdSem,107,106,3
17106107902,241306,5,5,13,23,44,2017,3rdSem,107,106,3
17106107903,41301,5,5,16,26,23,2017,3rdSem,107,106,3
17106107903,041301P,5,5,8,18,29,2017,3rdSem,107,106,3
17106107903,41302,5,5,10,20,34,2017,3rdSem,107,106,3
17106107903,041302P,5,5,8,18,26,2017,3rdSem,107,106,3
17106107903,51301,5,5,11,21,34,2017,3rdSem,107,106,3
17106107903,051301P,4,5,8,17,21,2017,3rdSem,107,106,3
17106107903,211303,4,4,4,12,29,2017,3rdSem,107,106,3
17106107903,241301,5,5,13,23,46,2017,3rdSem,107,106,3
17106107903,241306,4,4,8,16,46,2017,3rdSem,107,106,3
15106107251,31411,5,5,17,27,17,2018,4thSem,107,106,4
15106107251,031411P,5,5,8,18,26,2018,4thSem,107,106,4
15106107251,41404,4,4,9,17,32,2018,4thSem,107,106,4
15106107251,041404P,4,4,8,16,26,2018,4thSem,107,106,4
15106107251,51402,5,5,19,29,38,2018,4thSem,107,106,4
15106107251,51403,4,4,7,15,30,2018,4thSem,107,106,4
15106107251,051403P,5,4,6,15,22,2018,4thSem,107,106,4
15106107251,51409,4,4,20,28,25,2018,4thSem,107,106,4
15106107251,051409P,5,4,9,18,24,2018,4thSem,107,106,4
15106107251,211405,4,4,17,25,45,2018,4thSem,107,106,4
16106107001,31411,5,5,19,29,58,2018,4thSem,107,106,4
16106107001,031411P,5,5,8,18,27,2018,4thSem,107,106,4
16106107001,41404,5,5,19,29,28,2018,4thSem,107,106,4
16106107001,041404P,5,5,9,19,27,2018,4thSem,107,106,4
16106107001,51402,5,5,19,29,38,2018,4thSem,107,106,4
16106107001,51403,4,5,15,24,42,2018,4thSem,107,106,4
